t,E_dc,I,C_l,C_r
23.6,6.4,0.135114,inf,1.77241
23.68,6.32,0.134732,inf,1.77241
23.76,6.24,0.134347,inf,1.77239
23.84,6.16,0.13398,inf,1.77238
23.92,6.08,0.13365,inf,1.77236
24,6,0.133369,inf,1.77235
24.08,5.92,0.133131,inf,1.77234
24.16,5.84,0.132914,inf,1.77234
24.24,5.76,0.132686,inf,1.77235
24.32,5.68,0.132425,inf,1.77236
24.4,5.6,0.132122,inf,1.77236
24.48,5.52,0.131778,inf,1.77236
24.56,5.44,0.131403,inf,1.77234
24.64,5.36,0.131014,inf,1.77231
24.72,5.28,0.130635,inf,1.77228
24.8,5.2,0.130296,inf,1.77223
24.88,5.12,0.130023,inf,1.77219
24.96,5.04,0.129821,inf,1.77218
25.04,4.96,0.129659,inf,1.77218
25.12,4.88,0.129489,inf,1.7722
25.2,4.8,0.129275,inf,1.77222
25.28,4.72,0.129001,inf,1.77223
25.36,4.64,0.128665,inf,1.77222
25.44,4.56,0.128276,inf,1.77219
25.52,4.48,0.127852,inf,1.77213
25.6,4.4,0.127421,inf,1.77204
25.68,4.32,0.127032,inf,1.77193
25.76,4.24,0.126742,inf,1.77183
25.84,4.16,0.12658,inf,1.77178
25.92,4.08,0.126507,inf,1.77178
26,4,0.126439,inf,1.77182
26.08,3.92,0.126303,inf,1.77187
26.16,3.84,0.126064,inf,1.7719
26.24,3.76,0.125719,inf,1.77189
26.32,3.68,0.125276,inf,1.77183
26.4,3.6,0.12475,inf,1.7717
26.48,3.52,0.124177,inf,1.77149
26.56,3.44,0.12364,inf,1.77123
26.64,3.36,0.123263,inf,1.77098
26.72,3.28,0.123139,inf,1.77081
26.8,3.2,0.123231,inf,1.77078
26.88,3.12,0.123375,inf,1.77087
26.96,3.04,0.123405,inf,1.771
27.04,2.96,0.123236,inf,1.77109
27.12,2.88,0.122855,inf,1.77109
27.2,2.8,0.122272,inf,1.77097
27.28,2.72,0.121498,inf,1.77068
27.36,2.64,0.120578,inf,1.77022
27.44,2.56,0.119655,inf,1.7696
27.52,2.48,0.119,inf,1.76896
27.6,2.4,0.118876,inf,1.76849
27.68,2.32,0.119286,inf,1.76834
27.76,2.24,0.119908,inf,1.76852
27.84,2.16,0.120344,inf,1.76883
27.92,2.08,0.120362,inf,1.76909
28,2,0.119915,inf,1.76915
28.08,1.92,0.119016,inf,1.76891
28.16,1.84,0.117673,inf,1.76831
28.24,1.76,0.115938,inf,1.76727
28.32,1.68,0.114064,inf,1.76583
28.4,1.6,0.112628,inf,1.76423
28.48,1.52,0.112313,inf,1.76295
28.56,1.44,0.113318,inf,1.76241
28.64,1.36,0.115033,inf,1.76268
28.72,1.28,0.116496,inf,1.76341
28.8,1.2,0.117066,inf,1.76411
28.88,1.12,0.116561,inf,1.76438
28.96,1.04,0.115001,inf,1.76398
29.04,0.96,0.112396,inf,1.76272
29.12,0.88,0.108799,inf,1.76043
29.2,0.8,0.104654,inf,1.75712
29.28,0.72,0.10116,inf,1.75325
29.36,0.64,0.0999943,inf,1.74986
29.44,0.56,0.102009,inf,1.74811
29.52,0.48,0.106157,inf,1.74839
29.6,0.4,0.110199,inf,1.75002
29.68,0.32,0.112364,inf,1.75181
29.76,0.24,0.112023,inf,1.75275
29.84,0.16,0.109175,inf,1.75219
29.92,0.08,0.103854,inf,1.74964
30,1.68399e-12,0.096117,inf,1.74468
30.08,-0.08,0.0867318,inf,1.73722
30.16,-0.16,0.0781351,inf,1.72809
30.24,-0.24,0.0742045,inf,1.71954
30.32,-0.32,0.0776153,inf,1.71437
30.4,-0.4,0.0868897,inf,1.71403
30.48,-0.48,0.0971073,inf,1.71741
30.56,-0.56,0.10365,inf,1.72181
30.64,-0.64,0.104464,inf,1.72465
30.72,-0.72,0.0993528,inf,1.72421
30.8,-0.8,0.0884592,inf,1.71929
30.88,-0.88,0.071907,inf,1.70891
30.96,-0.96,0.0510918,inf,1.69269
31.04,-1.04,0.0308444,inf,1.67214
31.12,-1.12,0.0195405,inf,1.65181
31.2,-1.2,0.0240848,inf,1.63806
31.28,-1.28,0.0431147,inf,1.63495
31.36,-1.36,0.0668363,inf,1.64114
31.44,-1.44,0.0842881,inf,1.65108
31.52,-1.52,0.0894646,inf,1.6587
31.6,-1.6,0.0811684,inf,1.65959
31.68,-1.68,0.0598281,inf,1.65088
31.76,-1.76,0.0260729,inf,1.63045
31.84,-1.84,-0.0171356,-inf,1.5975
31.92,-1.92,-0.060324,-inf,1.55491
32,-2,-0.0870685,-inf,1.5115
32.08,-2.08,-0.0830431,-inf,1.47979
32.16,-2.16,-0.0485421,-inf,1.46876
32.24,-2.24,-0.00028298,-inf,1.47776
32.32,-2.32,0.0398566,inf,1.49719
32.4,-2.4,0.0571049,inf,1.51464
32.48,-2.48,0.0467005,inf,1.52009
32.56,-2.56,0.00933612,inf,1.507
32.64,-2.64,-0.0522472,-inf,1.47138
32.72,-2.72,-0.130531,-inf,1.41263
32.8,-2.8,-0.20727,-inf,1.337
32.88,-2.88,-0.254992,-inf,1.26009
32.96,-2.96,-0.252387,-inf,1.20197
33.04,-3.04,-0.200238,-inf,1.17669
33.12,-3.12,-0.121568,-inf,1.18487
33.2,-3.2,-0.0487898,-inf,1.21406
33.28,-3.28,-0.00877649,-inf,1.2451
33.36,-3.36,-0.0145714,-inf,1.25978
33.44,-3.44,-0.0667877,-inf,1.24538
33.52,-3.52,-0.157627,-inf,1.19569
33.6,-3.6,-0.269263,-inf,1.11249
33.68,-3.68,-0.370778,-inf,1.00861
33.76,-3.76,-0.427523,-inf,0.906876
33.84,-3.84,-0.421372,-inf,0.830611
33.92,-3.92,-0.359525,-inf,0.79321
34,-4,-0.266341,-inf,0.794871
34.08,-4.08,-0.173296,-inf,0.824333
34.16,-4.16,-0.111521,-inf,0.862034
34.24,-4.24,-0.102855,-inf,0.885558
34.32,-4.32,-0.152759,-inf,0.876805
34.4,-4.4,-0.248785,-inf,0.827697
34.48,-4.48,-0.362,-inf,0.743434
34.56,-4.56,-0.454285,-inf,0.642236
34.64,-4.64,-0.496534,-inf,0.548087
34.72,-4.72,-0.483407,-inf,0.479389
34.8,-4.8,-0.42835,-inf,0.44345
34.88,-4.88,-0.350459,-inf,0.43867
34.96,-4.96,-0.269647,-inf,0.45757
35.04,-5.04,-0.207926,-inf,0.487241
35.12,-5.12,-0.186268,-inf,0.510263
35.2,-5.2,-0.214488,-inf,0.509816
35.28,-5.28,-0.282574,-inf,0.477497
35.36,-5.36,-0.362398,-inf,0.418314
35.44,-5.44,-0.422006,-inf,0.348288
35.52,-5.52,-0.443881,-inf,0.285171
35.6,-5.6,-0.430239,-inf,0.239849
35.68,-5.68,-0.392997,-inf,0.215032
35.76,-5.76,-0.343675,-inf,0.208757
35.84,-5.84,-0.291825,-inf,0.216969
35.92,-5.92,-0.248247,-inf,0.233375
36,-6,-0.225762,-inf,0.248612
36.08,-6.08,-0.233182,-inf,0.252074
36.16,-6.16,-0.266586,-inf,0.237241
36.24,-6.24,-0.308493,-inf,0.20629
36.32,-6.32,-0.338994,-inf,0.168713
36.4,-6.4,-0.348457,-inf,0.134767
36.48,-6.48,-0.339217,-inf,0.110233
36.56,-6.56,-0.318343,-inf,0.0962034
36.64,-6.64,-0.2918,-inf,0.091446
36.72,-6.72,-0.263757,-inf,0.0940261
36.8,-6.8,-0.238629,-inf,0.1013
36.88,-6.88,-0.22239,-inf,0.1092
36.96,-6.96,-0.220372,-inf,0.112523
37.04,-7.04,-0.232208,-inf,0.107359
37.12,-7.12,-0.249901,-inf,0.0939633
37.2,-7.2,-0.263194,-inf,0.0766609
37.28,-7.28,-0.266749,-inf,0.0605498
37.36,-7.36,-0.261417,-inf,0.0486154
37.44,-7.44,-0.25059,-inf,0.0414817
37.52,-7.52,-0.237139,-inf,0.0385924
37.6,-7.6,-0.222889,-inf,0.0390945
37.68,-7.68,-0.209544,-inf,0.0419367
37.76,-7.76,-0.199539,-inf,0.0455191
37.84,-7.84,-0.195487,-inf,0.0476115
37.92,-7.92,-0.19796,-inf,0.0462287
38,-8,-0.20396,-inf,0.0410465
38.08,-8.08,-0.208806,-inf,0.0337241
38.16,-8.16,-0.209634,-inf,0.0265668
38.24,-8.24,-0.206478,-inf,0.0210709
38.32,-8.32,-0.200776,-inf,0.0176372
38.4,-8.4,-0.193851,-inf,0.0160648
38.48,-8.48,-0.186521,-inf,0.0159959
38.56,-8.56,-0.179449,-inf,0.0170173
38.64,-8.64,-0.173565,-inf,0.0185253
38.72,-8.72,-0.170017,-inf,0.0196275
38.8,-8.8,-0.169329,-inf,0.019411
38.88,-8.88,-0.170537,-inf,0.0175497
38.96,-8.96,-0.171674,-inf,0.014598
39.04,-9.04,-0.171292,-inf,0.0115324
39.12,-9.12,-0.169198,-inf,0.00907523
39.2,-9.2,-0.165946,-inf,0.00747157
39.28,-9.28,-0.162125,-inf,0.00666653
39.36,-9.36,-0.15811,-inf,0.00651523
39.44,-9.44,-0.154163,-inf,0.00685464
39.52,-9.52,-0.150634,-inf,0.00746008
39.6,-9.6,-0.147993,-inf,0.00798733
39.68,-9.68,-0.146554,-inf,0.0080416
39.76,-9.76,-0.14606,-inf,0.00741483
39.84,-9.84,-0.145734,-inf,0.00626381
39.92,-9.92,-0.144885,-inf,0.00498094
